,title,rating,review,address,user_id
1288,Grand Ankara Hotel & Convention Center,0.0,323,"Ataturk Bulvari No:183 Kavaklidere, Ankara 06680 Türkiye",2
2240,Divan Çukurhan,4.0,365,"Tarihi Ankara Kalesi Necatibey Mahallesi Depo Sokak No:3, Ankara 6250 Türkiye",6
1184,Tarman Otel,3.6,1,"Atatürk Mah. Melek Sok. No 5 Sincan Merkez, Ankara Türkiye",7
1644,Demora Hotel Cankaya,2.3,115,"Kavaklidere Mah. Esat Cad. No 51 Cankaya, Ankara 06700 Türkiye",9
1245,Ibis Ankara Airport Hotel,1.3,190,"Ozal Bulvari Balikhisar Mah, Ankara 6750 Türkiye",8
598,Litai Hotel & SPA,3.6,37,"Oguzlar Mah. Ilhami Soysal Sok No. 3 Balgat, Ankara Türkiye",9
1391,Hotel Anıttepe 2000,2.5,22,"Gülseren Sok. No:28 Maltepe, Ankara 06570 Türkiye",5
2294,Maltepe 2000 Hotel,1.8,170,"Gülseren Sok. No:4 Maltepe, Çankaya, Ankara 06540 Türkiye",1
3049,Grandwork Hotel,2.0,10,"Hoşdere Cad. No:142 Ayrancı, Çankaya, Ankara 06520 Türkiye",8
1706,Volley Hotel Ankara,2.2,10,"Emniyet Mahallesi Milas Sokak No: 9/E, Ankara 06500 Türkiye",1
56,Class Otel,4.5,39,"Bestekar Sok. No:64 Kavaklıdere, Çankaya, Ankara 06680 Türkiye",6
630,Hotel Mola,2.6,81,"İzmir Cad. No:27 Kızılay, Çankaya, Ankara 06000 Türkiye",1
1893,Demora Hotel Kavaklıdere,2.0,1,"Esat Cd. No:51 Kavaklıdere Mahallesi, Ankara 06101 Türkiye",8
1000,TRYP by Wyndham Ankara Oran,2.3,85,"3 Zulfu Tigrel Street Oran Cankaya, Ankara 6450 Türkiye",3
856,Anka Konutları,1.6,2,"Ataç-2 Sokak, No: 63 Kültür Mah., Ankara 06530 Türkiye",8
2932,Angora House Otel,3.3,140,"Kale Kapısı Sok. No:16 Hisar, Ankara 06240 Türkiye",1
2650,Notte Boutique Hotel,1.3,64,"Büklüm Sok. No:113 Kavaklıdere, Çankaya, Ankara 06460 Türkiye",8
667,Inn 65 Budget,3.0,51,"Azerbaycan Caddesi 65, Ankara Türkiye",9
851,Amar Hotel,1.0,19,"Cinnah Cad. Nergiz Sok. No:11, Ankara Türkiye",3
3076,Erşan Otel,3.1,2,"Meşrutiyet Mahallesi, Meşrutiyet Cd. No: 13 Çankaya, Kızılay, Ankara 06420 Türkiye",5
948,Meyra Palace,1.6,105,"Muhsin Yazicioglu Caddesi No.55, Ankara Türkiye",10
1655,Grand Sera Hotel,2.0,20,"Denizciler cad.No:16, Altindag, Ankara 06030 Türkiye",10
1917,Swissotel Ankara,3.3,727,"Yildizevler Mahallesi Jose Marti Caddesi No: 2, Ankara 06550 Türkiye",2
1847,Bürokrat Evi,2.2,2,"Kubilay Sk. No 2 Anıttepe Mahallesi, Ankara 06580 Türkiye",2
2753,Royal Anka Hotel,0.0,37,"G.M.K Bulvary No:96 Maltepe, Ankara Türkiye",1
1270,Hotel Mola,2.0,81,"İzmir Cad. No:27 Kızılay, Çankaya, Ankara 06000 Türkiye",3
730,Notte Boutique Hotel,2.8,64,"Büklüm Sok. No:113 Kavaklıdere, Çankaya, Ankara 06460 Türkiye",2
2025,Hotel Mostar,3.6,12,"Opera Meydanı, Tavus Sokak No: 6 Ulus, Ankara 06240 Türkiye",1
2629,Hm Commerce Hotel,2.8,45,"Melih Gökçek Bulvarı No.63 Yenimahalle, Ankara 06378 Türkiye",7
1818,Akya Hotel,0.3,12,"Meşrutiyet Mahallesi, Karanfil Sok. No: 9 Çankaya, Ankara 06650 Türkiye",3
1817,Marinem Ankara Hotel,3.0,30,"Bayındır 2. Sok. No:35 Kızılay, Çankaya, Ankara Türkiye",2
3052,Murat Hotel,2.6,7,"Esat Caddesi No: 40 Çankaya, Kavaklıdere, Ankara 06000 Türkiye",1
2125,TEB Dora Otel,0.4,20,"33. Cadde 2914. Sokak, 4, Ankara 06810 Türkiye",1
1155,Bloom Hotel,1.3,8,"2. Sümer Sok. No:28 Kızılay, Çankaya, Ankara 06440 Türkiye",8
1103,Lagania As Hotel,4.5,3,"Kurtuluş Mahallesi, İrfan Gümüşel Cd. Beypazarı, Beypazarı Çarşı İçi, Ankara 06730 Türkiye",6
1330,Warwick Ankara,3.6,74,"Tahran Caddesi No: 5 Çankaya, Kavaklıdere, Ankara 06680 Türkiye",4
23,Latanya Otel Ankara,0.0,248,"Büklüm Cad. No: 1 Kavaklıdere, Çankaya, Ankara 06680 Türkiye",3
540,Ankara Regency Hotel,3.5,12,"Selanik Cad. No:37 Kızılay, Ankara Türkiye",1
1703,Amari Residances Pattaya,3.0,2,"382/14 Moo 12 Pratumnak Hill Nongprue, Ankara 06200 Türkiye",8
2263,Latanya Otel Ankara,1.8,248,"Büklüm Cad. No: 1 Kavaklıdere, Çankaya, Ankara 06680 Türkiye",10
1028,Asrin Park Hotel,3.6,63,"Dikmen Cad. 843 Sok. No:2 Dikmen - Çankaya, Ankara 06500 Türkiye",1
554,Cadence Design Hotel,2.1,34,"Filistin Caddesi, No:43 Gaziosmanpasa, Ankara Türkiye",5
1325,Ankara Alegria Business Hotel,0.0,28,"Mehmet Akif Ersoy Mah. 286. Cd. No 3 Yenimahalle, Ankara 06374 Türkiye",9
1695,Mina 1 Otel,3.1,12,"Atac 1 Sk. No:22 Kizilay, Ankara 6420 Türkiye",10
997,Atakosk Hotel,1.8,63,"Mevlana Bulvarı 148, Cukurambar, Ankara 06510 Türkiye",10
2084,Yeni Yavuz Hoteli,1.8,16,"Konya Sok. No:6, Ankara 06624 Türkiye",10
417,Cam Thermal Resort & Spa,1.0,3,"Kızılcahamam soguksu milli parkı ici Yenice Mahallesi, Ankara 06890 Türkiye",8
2719,Turan Otel,4.5,1,"Çankırı Cad. Beşik Sok. No:3 Ulus/İsmetpaşa, Altındağ, Ankara Türkiye",7
823,Hotel Kale,2.0,1,"Anafartalar Cad. Akataş Sok. No:13 Ulus/İsmetpaşa, Altındağ, Ankara Türkiye",5
3164,Hotel Houston,2.8,57,"Güniz Sok. No:26 Kuğulu Park Mevki Kavaklidere, Ankara 6700 Türkiye",3
2701,Ak Life Hotel & Suite,3.8,1,"Kırkpınar Sk. No.21, Ankara 06540 Türkiye",9
1566,Holiday Inn Ankara-Kavaklidere,3.3,266,"Tunus Caddesi No 7 Kavaklidere, Ankara 06680 Türkiye",10
1499,Maltepe Manhattan Hotel,2.0,5,"G.M.K. Bulvari No. 66, Ankara 6570 Türkiye",3
180,M&G Hostel,3.3,6,"Emek Mah. Biskek Cad. 30 sk. no 43 Emek, Ankara Türkiye",10
1515,Hotel Selanik,0.6,3,"Selanik 2 Sk. No 47 Meşrutiyet Cd, Ankara Türkiye",9
2687,Evkuran Hotel,3.1,7,"Ziya Gokalp Cad, Mediha Eldem Sok 40, Ankara Türkiye",5
204,Koyunlu Hotel,2.2,4,"Ulucanlar Cd. No:35 Saman Pazari, Ankara 06610 Türkiye",4
357,Atakosk Hotel,3.6,63,"Mevlana Bulvarı 148, Cukurambar, Ankara 06510 Türkiye",8
940,Seven Deep Hotel,1.3,54,"Bestekar Sk. No: 72 Çankaya, Ankara 06680 Türkiye",2
1565,Ibis Ankara Airport Hotel,2.4,190,"Ozal Bulvari Balikhisar Mah, Ankara 6750 Türkiye",9
1146,Rain House,2.4,3,"Murat Mahallesi Koza-1 Cadde No:152, Ankara 06700 Türkiye",9
2048,Mar&Si Hotel,3.1,1,"Esdost Sk. 10 Altindag, Ankara 06050 Türkiye",4
1267,Hotel2017,2.7,53,"Necatibey Cad. No: 68 Çankaya, Kızılay, Ankara 06430 Türkiye",10
1302,Atalay Hotel,2.1,52,"Çankırı Cad. No 20, Ankara 06030 Türkiye",6
734,Vivaldi Park Hotel,3.0,14,"Birlik Mahallesi 408. Sokak No:1 Çankaya, Ankara 06610 Türkiye",6
3168,Hotel Monec,1.8,81,"Esat Ozoguz Sk No:5 Oran, Ankara 06450 Türkiye",7
2256,Holiday Inn Ankara - Çukurambar,2.8,267,"İşçi Blokları Mah. 1484 Sk. No 3 (Konya yolu üzeri), Ankara 06520 Türkiye",3
2475,Hotel Selanik,1.3,3,"Selanik 2 Sk. No 47 Meşrutiyet Cd, Ankara Türkiye",2
2432,Çankırı Büyük Hotel,1.9,6,"Ankara Cad. No:1 Çankırı Merkez, Ankara Türkiye",9
1963,Hotel Aldino,2.6,108,"Tunali Hilmi Caddesi Bulten Sokak, No: 22, Ankara 06700 Türkiye",9
397,Alfin Hotel,2.8,17,"Menekşe Sok. No:11 Kızılay, Ankara 06440 Türkiye",8
1869,Muratzade Konağı Boutique Hotel,1.8,27,"Yayçeken Sk. No 20 Kale - Altındağ, Ankara 06080 Türkiye",4
1135,Bulduk Otel,0.1,11,"Sanayi Cad. No:26 Ulus/İsmetpaşa, Altındağ, Ankara 06050 Türkiye",8
1836,Ozilhan Hotel,2.9,9,"Akay Cad. No:9 Bakanliklar, Ankara 06640 Türkiye",1
1460,M&G Hostel,4.3,6,"Emek Mah. Biskek Cad. 30 sk. no 43 Emek, Ankara Türkiye",4
1143,Hotel Kale,1.3,1,"Anafartalar Cad. Akataş Sok. No:13 Ulus/İsmetpaşa, Altındağ, Ankara Türkiye",6
372,Angora House Otel,1.5,140,"Kale Kapısı Sok. No:16 Hisar, Ankara 06240 Türkiye",3
790,Ümit Pembe Köşk Hotel,2.7,20,"Kubilay Sok. No:11 Tandoğan, Ankara 66706 Türkiye",2
2072,Başkent Otel,3.8,5,"İstanbul Cad. No:28 Ulus/İsmetpaşa, Altındağ, Ankara 06060 Türkiye",8
1150,Hotel Etap Bulvar,4.3,16,"Olgunlar Cad. No:4 Bakanlıklar, Ankara 06680 Türkiye",3
1473,Royal Anka Hotel,2.1,37,"G.M.K Bulvary No:96 Maltepe, Ankara Türkiye",7
2181,Park 12,1.8,1,"Kazım Özalp Mah. Kız Kulesi Sk. No: 12 Çankaya, Ankara 06700 Türkiye",7
3047,N'evo Studios,2.5,33,"Alacaatli Mah. 3158. Cad No. 38 Alacaatli, Ankara 06810 Türkiye",6
1401,Hotel Metropol,2.3,6,"Olgunlar Sok. No:5 Bakanlıklar, Çankaya, Ankara 06640 Türkiye",5
2340,Asrin Business Hotel,3.5,55,"Izmir Caddesi Elgun Sokak No: 6 Kızılay/Ankara, Ankara 06420 Türkiye",7
2644,Antik Otel,2.1,12,"Kale Mh., Işıklar Cd. D:No: 31, Ankara 06240 Türkiye",2
3194,Bilkent Hotel and Conference Center,2.8,269,"Ihsan Dogramci Bul. No:6 Bilkent, Ankara 06800 Türkiye",3
77,Alfin Hotel,4.1,17,"Menekşe Sok. No:11 Kızılay, Ankara 06440 Türkiye",7
1870,Cassiel Hotel,0.4,36,"Turan Gunes Bulvari, Tagore Caddesi, 717.Sokak, No:3, Ankara 06550 Türkiye",5
462,My Home Anatolia Hotel,1.3,2,"Kültür, Becerikli Sk. No:21, Ankara 06420 Türkiye",3
3145,Türkiye Emekliler Derneği Misafirhanesi,0.7,4,"Kültür Mahallesi, Dr. Mediha Eldem Sk. No: 49 Çankaya, Kızılay, Ankara Türkiye",4
304,Altinel Ankara Hotel & Convention Center,2.4,408,"Gazi Mustafa Kemal Bulvari 151, Tandogan, Ankara 06570 Türkiye",4
697,Güvenay Business Hotel,2.8,74,"Gazi Mustafa Kemal Blv., No:139 Anıttepe, Ankara 06570 Türkiye",9
1508,Canbek Hotel,4.6,3,"Sogukkuyu Sokak No. 8, Ankara Türkiye",2
1148,Esenboğa Airport Hotel,0.4,80,"Esenboğa Havalimanı Yolu 16. Km. Sarayköy, Ankara 06150 Türkiye",1
1211,Yayla Club,3.0,8,"Ankara-Istanbul Eski E-5 Karayolu 108.Km Meseler Yaylasi Kizilcahamam, Ankara Türkiye",4
719,Nesta Boutique Hotel,1.3,19,"Ugur Mumcu Cad. Kiz Kulesi Sok. No 36, Ankara 06610 Türkiye",1
1630,Koru Hotel Cankaya,1.0,47,"Kazım Ozalp Mah. Kuleli Cad. No:51, Ankara 06540 Türkiye",5
1371,City Hotel & Residence,3.5,26,"Birlik Mahallesi, 415. Cadde, 412. Sokak No: 8 Çankaya, Ankara 06650 Türkiye",5
2035,Grand Midyat Otel,2.8,6,"Meşrutiyet Cad. Karanfil Sok. No:22 Kızılay, Ankara Türkiye",1
1481,Sergah Hotel,2.8,114,"Cankiri Caddesi, 48, Ankara 06030 Türkiye",5
994,Akar International Hotel,2.1,37,"Gazi Mustafa Kemal Bulv. No:111 Maltepe, Çankaya, Ankara Türkiye",7
1719,Aden Apart,1.9,2,"596. Sokak 15, Ankara 06550 Türkiye",4
3147,Bugday Hotel,3.1,15,"Istanbul Cad. No:18 Altindag, Ankara 06050 Türkiye",6
2129,Strazburg Hotel,2.9,8,"Strazburg caddesi No:36 Sihhiye Cankaya, Ankara 06410 Türkiye",5
1084,Double Comfort Hotel,3.5,18,"Sanayi Cad No 22 Anafartalar Mah. Altındağ, Ankara 06050 Türkiye",7
3154,Beypalas Hotel,0.0,29,"Beytepe Mah. Irfan Gumusel Cad. No47 Beypazarı, Ankara 6730 Türkiye",3
1789,Seğmen Otel,2.0,15,"Büklüm Sokak No:13 Kavaklidere, Ankara 06660 Türkiye",4
2411,Hotel Spor,1.5,7,"Rüzgarlı Plevne Sk. No 6, Ankara 06030 Türkiye",8
410,Notte Boutique Hotel,2.4,64,"Büklüm Sok. No:113 Kavaklıdere, Çankaya, Ankara 06460 Türkiye",1
2163,Anadolu Hotels Esenboga Thermal,2.0,1,"Esenboga Havalimani 27.km Akyurt, Ankara 06750 Türkiye",9
2059,Grand Elitta Hotel,3.1,3,"Büyük Esat Mah. Uğurmumcu Cad. Kız Kulesi Sok. No: 36 Çankaya, Ankara 06700 Türkiye",5
1200,Erk Otel,2.0,1,"Menekşe Sok. No:27 Kızılay, Çankaya, Ankara Türkiye",3
451,Ilksan Deha Hotel,2.3,23,"Camlitepe Mah. Taskent Sokak No 25, Ankara 6590 Türkiye",2
1002,Kahya Hotel,0.0,73,"Korkutreis Mahallesi, Yeşilırmak Caddesi, No:14 Demirtepe, Ankara 06400 Türkiye",5
91,City Hotel & Residence,3.6,26,"Birlik Mahallesi, 415. Cadde, 412. Sokak No: 8 Çankaya, Ankara 06650 Türkiye",1
1397,Park Otel,4.1,6,"Yıldırım Beyazıt Meydanı No:3 Altındağ Merkez, Altındağ, Ankara Türkiye",1
2353,Saffron Ankara,0.8,36,"G.M.K. Bulvari Neyzen Tevfik Sok. No:7, Ankara Türkiye",10
1546,No 19 Boutique Hotel,2.5,63,"Birlik mahallesi 457. Sokak No. 19 Cankaya, Ankara 06660 Türkiye",10
2953,Savis Hotel,2.0,20,"Ziya Gokalp Cad., No 27/C, Kizilay, Ankara 06610 Türkiye",2
2594,Akar International Hotel,2.6,37,"Gazi Mustafa Kemal Bulv. No:111 Maltepe, Çankaya, Ankara Türkiye",2
1116,Gazi Park Hotel,0.6,53,"Alparslan Türkeş Cad. No:69 Beştepe Mah., Yenimahalle, Ankara Türkiye",9
262,Anıt Park Otel,1.3,14,"Gazi Mustafa Kemal Bulv. Kubilay Sok. No:45 Tandoğan, Çankaya, Ankara Türkiye",2
3192,Radisson Blu Hotel,2.3,970,"İstiklal Cad. No:20 Ulus, Ankara 06100 Türkiye",1
3095,Çankaya İmkb Mesleki ve Teknik Anadolu Lisesi Uygulama Oteli,0.4,7,"Çetin Emeç Bulvarı 2. Cad. 1290. Sokak No:1 Öveçler, Ankara Türkiye",4
2606,Anadolu Hotels DownTown Ankara,4.0,189,"Beştepeler Mh. Yasam Cd. 1.Sk. No:7/B Söğütözü, Ankara 06520 Türkiye",4
2107,Ankara Trend House Apart,4.5,1,"Asagi Ovecler Mahallesi, 1326. Sokak No: 3, Ankara 06460 Türkiye",3
2581,Ankara Princess Otel,4.5,81,"Ziya Gökalp Cad. No 8 Mesrutiyet Mahallesi, Ankara 6420 Türkiye",9
3083,Melih Otel,3.8,3,"Işıklar Cd. No: 9 Ulus, Ankara 06330 Türkiye",2
2658,Aymini Hotel,2.5,18,"Zinaat Mah. Atmaca Sok. No: 6 Dışkapı, Ankara Türkiye",6
954,Bilkent Hotel and Conference Center,1.7,269,"Ihsan Dogramci Bul. No:6 Bilkent, Ankara 06800 Türkiye",6
144,Doğa Residence Otel,1.6,19,"Ataç 1 Sok. No:11 Kızılay, Çankaya, Ankara 06410 Türkiye",4
315,Metropolitan Hotel Ankara,2.0,126,"Oğuzlar Mah. Konya Yolu 1377. Sok. No:28 Balgat, Çankaya, Ankara 065220 Türkiye",5
951,Ostimpark Business Hotel,4.6,48,"Ostim OSB Mahallesi 100. Yil Bulvarı No:99/29, Ankara 06374 Türkiye",3
1830,Suna Hotel,0.8,5,"Cankiri Caddesi Sogukkuyu Sokak No 6 Ulus Altindag, Ankara 06030 Türkiye",5
345,Grand Silay Hotel,4.0,20,"Meşrutiyet caddesi no:40 Kültür mahallesi, Ankara 06620 Türkiye",6
2066,Sarr Tac Mahal Hotel,2.3,13,"İstanbul Cad. No:14 Ulus/İsmetpaşa, Altındağ, Ankara 06360 Türkiye",2
1027,Sonno Boutique Rooms & Suites,1.8,75,"Tunus Caddesi No:52 Cankaya, Ankara 06000 Türkiye",10
2462,Divriği Konukevi,0.8,1,"Aydınlar Mah. Sokullu Cad. Pir Sultan Sok. No:8 Dikmen, Çankaya, Ankara Türkiye",9
2314,King Hotel,1.3,54,"Piyade Sokak No: 17 Çankaya, Ankara 06550 Türkiye",1
1853,Turist Otel Ankara,3.0,80,"Çankırı Cad. No:37 Ulus/İsmetpaşa, Altındağ, Ankara 06030 Türkiye",8
2449,Strazburg Hotel,0.0,8,"Strazburg caddesi No:36 Sihhiye Cankaya, Ankara 06410 Türkiye",6
448,Mar&Si Hotel,2.4,1,"Esdost Sk. 10 Altindag, Ankara 06050 Türkiye",9
3126,Mersin Hotel Ankara,2.3,1,"Milli Mudafa Cad. 16 Kizilay, Ankara Türkiye",5
83,Grand Nora Hotel,2.9,9,"Büyükesat Mah. Kızkulesi Sok. No:36, Ankara 06700 Türkiye",3
2438,Ankara Madi Hotel,2.5,6,"Altındağ Mahallesi, Rüzgarlı Cadde No: 19 Altındağ, Ulus, Ankara 06030 Türkiye",5
1115,Pietra Hotel,0.5,6,"Sancak Mahallesi Tiflis Caddesi No:16 Yildiz Cankaya, Ankara 06550 Türkiye",8
1119,Turan Otel,1.0,1,"Çankırı Cad. Beşik Sok. No:3 Ulus/İsmetpaşa, Altındağ, Ankara Türkiye",2
2916,Niza Park Otel,1.9,53,"Farabi Sokak No: 36, Ankara 06690 Türkiye",5
1793,Royal Anka Hotel,2.0,37,"G.M.K Bulvary No:96 Maltepe, Ankara Türkiye",8
885,Kardelen Apart Otel,3.3,1,"Halk Sokak 7, Ankara 06430 Türkiye",7
2442,Angora Hotel,2.6,25,"Istanbul Caddesi Soydaslar Sokak 16 No:16, Ankara 06000 Türkiye",9
207,Demonti Hotel,3.3,146,"Akay Caddesi No:8, Ankara 06660 Türkiye",7
1252,Otel Evren,2.7,2,"Hacı Bayram Mah. Çankırı Cad. Akşehir Sok. No:1/A Altındağ Merkez, Altındağ, Ankara 06050 Türkiye",5
1861,Park 12,0.8,1,"Kazım Özalp Mah. Kız Kulesi Sk. No: 12 Çankaya, Ankara 06700 Türkiye",6
649,CPAnkara Hotel,0.8,557,"Gazi Mah.Mevlana Bulvarı No:2/F Yenimahalle, Ankara 06330 Türkiye",1
1659,Ankacity Suit Flat,4.6,28,"Emek Mahallesi 26. Sokak No: 3, Ankara Türkiye",4
899,Lion City Hotel Ankara,1.5,4,"Örnek Mahallesi Omer Halis Demir Bulvari No. 1 Altındağ, Ankara 06080 Türkiye",1
1406,Hotel Samm,3.0,27,"Uğur Mumcu Cad. No:19 Gaziosmanpaşa, Ankara Türkiye",10
2428,Esenboğa Airport Hotel,2.5,80,"Esenboğa Havalimanı Yolu 16. Km. Sarayköy, Ankara 06150 Türkiye",5
1889,Wyndham Ankara,1.3,691,"Yaşam Ave 4th St No:4 Söğütözü, Ankara 06510 Türkiye",4
2037,Park Otel,2.5,6,"Yıldırım Beyazıt Meydanı No:3 Altındağ Merkez, Altındağ, Ankara Türkiye",3
1798,Ankara Madi Hotel,1.8,6,"Altındağ Mahallesi, Rüzgarlı Cadde No: 19 Altındağ, Ulus, Ankara 06030 Türkiye",3
522,Angora Hotel,1.8,25,"Istanbul Caddesi Soydaslar Sokak 16 No:16, Ankara 06000 Türkiye",3
2532,Otel Evren,0.0,2,"Hacı Bayram Mah. Çankırı Cad. Akşehir Sok. No:1/A Altındağ Merkez, Altındağ, Ankara 06050 Türkiye",9
747,An Grand Hotel,2.6,14,"Ulucanlar Caddesi, No: 68, Ankara 06100 Türkiye",9
917,Midas Otel,3.3,69,"Tunus Cad. No:20 Kavaklıdere, Çankaya, Ankara 06680 Türkiye",9
2511,Enerji Otel,1.9,28,"Bayındır 1 Sok. No:8 Kızılay, Çankaya, Ankara Türkiye",8
535,Çankaya İmkb Mesleki ve Teknik Anadolu Lisesi Uygulama Oteli,4.3,7,"Çetin Emeç Bulvarı 2. Cad. 1290. Sokak No:1 Öveçler, Ankara Türkiye",6
198,Ankara Madi Hotel,4.0,6,"Altındağ Mahallesi, Rüzgarlı Cadde No: 19 Altındağ, Ulus, Ankara 06030 Türkiye",8
2057,Golden House,3.3,1,"Kızılırmak Caddesi no:14/3, Ankara 06100 Türkiye",3
2461,White Tail,3.3,3,"Elmadag Kayak Merkezi Elmadag, Ankara Türkiye",8
1434,Nobel Hotel,0.0,5,"Cankiri Caddesi No: 58, Ankara 06030 Türkiye",8
3065,Ankara Prenses Hotel,2.8,4,"Haci Bayram Mahallesi, Bestepeler Sk. No:2. Altındag, Ankara 06110 Türkiye",4
1096,Eyna Hotel,0.7,5,"Istanbul Caddesi No:88 Iskitler, Ankara 06070 Türkiye",9
2627,Sonno Boutique Rooms & Suites,2.6,75,"Tunus Caddesi No:52 Cankaya, Ankara 06000 Türkiye",5
3028,Cimse Hotel,1.8,2,"Ozveren Sokak No:19 Maltepe / Cankaya, Ankara 06100 Türkiye",7
2063,Lagania As Hotel,2.6,3,"Kurtuluş Mahallesi, İrfan Gümüşel Cd. Beypazarı, Beypazarı Çarşı İçi, Ankara 06730 Türkiye",9
2558,Hilton Garden Inn Ankara Gimat,3.3,512,"Camlica Mahallesi Anadolu Bulvari No:26 Yenimahalle, Ankara 06200 Türkiye",5
2862,Peracity Otel,3.3,10,"Altindag Mahallesi, Ruzgarli Caddesi 10/A Ulus, Ankara 06050 Türkiye",10
1757,Villa Pansiyon,3.2,2,"Incek Bulvari Atilim Universitesi Kavsagi No 661, Ankara 06830 Türkiye",2
316,Hotel İçkale,2.0,300,"Gazi Mustafa Kemal Bulv. No:89 Maltepe, Çankaya, Ankara 06570 Türkiye",6
1456,Destino Park Hotel,3.6,9,"Maltepe Mah. Gazi Mustafa Kemal Bulvarı No: 59/1 Çankaya, Ankara 06570 Türkiye",10
1733,Ada Palas Otel,2.0,1,"Doğanbey Mah. Rüzgarlı Cad. No:23 Ulus/İsmetpaşa, Altındağ, Ankara Türkiye",8
1369,Bianco Boutique Hotel,2.3,24,"Koza Sok. No:43 Gaziosmanpaşa (Gop), Çankaya, Ankara 06700 Türkiye",3
737,Cam Thermal Resort & Spa,0.2,3,"Kızılcahamam soguksu milli parkı ici Yenice Mahallesi, Ankara 06890 Türkiye",9
1976,Class Otel,3.5,39,"Bestekar Sok. No:64 Kavaklıdere, Çankaya, Ankara 06680 Türkiye",2
335,ROX Hotel Ankara,1.8,16,"Necatibey Cad. Kızılay Mah. No: 5 / 2 B Çankaya, Ankara 06420 Türkiye",6
342,Atalay Hotel,2.2,52,"Çankırı Cad. No 20, Ankara 06030 Türkiye",3
1804,Koyunlu Hotel,3.4,4,"Ulucanlar Cd. No:35 Saman Pazari, Ankara 06610 Türkiye",9
3072,Çankırı Büyük Hotel,3.6,6,"Ankara Cad. No:1 Çankırı Merkez, Ankara Türkiye",1
2896,Holiday Inn Ankara - Çukurambar,2.8,267,"İşçi Blokları Mah. 1484 Sk. No 3 (Konya yolu üzeri), Ankara 06520 Türkiye",5
433,Saffron Ankara,1.4,36,"G.M.K. Bulvari Neyzen Tevfik Sok. No:7, Ankara Türkiye",4
1835,Hotel Selanik,1.4,3,"Selanik 2 Sk. No 47 Meşrutiyet Cd, Ankara Türkiye",10
3090,Başkent Öğretmenevi,2.4,55,"Emniyet, Gazi Hastanesi Karsısı Beşevler / Yenimahalle, Ankara 06560 Türkiye",9
1350,Grand Hamit Hotel,0.2,33,"Strazburg Caddesi No:22, Ankara 06430 Türkiye",4
391,Ankara Capital Otel,3.8,29,"Çankırı Cad. No:21, Ankara 06300 Türkiye",2
1170,Başkent Öğretmenevi,2.0,55,"Emniyet, Gazi Hastanesi Karsısı Beşevler / Yenimahalle, Ankara 06560 Türkiye",3
1661,Rental House Ankara,2.5,23,"Filistin Caddesi Kuleli Sokak No:22, Ankara Türkiye",6
1076,Ankara Inn,5.0,2,"Izmir Cad 12 Kizilay, Ankara 06440 Türkiye",9
1635,Hotel Best,1.8,57,"Atatürk Bulv. No:195 Kavaklıdere, Çankaya, Ankara 06680 Türkiye",10
2009,Bianco Boutique Hotel,2.3,24,"Koza Sok. No:43 Gaziosmanpaşa (Gop), Çankaya, Ankara 06700 Türkiye",5
2608,Ankara Atli Otel,3.0,65,"Ilkbahar Mah., 596.Sokak No:79, Ankara 06550 Türkiye",6
1636,Niza Park Otel,0.0,53,"Farabi Sokak No: 36, Ankara 06690 Türkiye",1
1156,Erşan Otel,2.3,2,"Meşrutiyet Mahallesi, Meşrutiyet Cd. No: 13 Çankaya, Kızılay, Ankara 06420 Türkiye",9
847,Demonti Hotel,0.0,146,"Akay Caddesi No:8, Ankara 06660 Türkiye",9
67,Sonno Boutique Rooms & Suites,2.1,75,"Tunus Caddesi No:52 Cankaya, Ankara 06000 Türkiye",7
2369,Akyüz Otel,2.0,23,"Rüzgarlı Sok. No:22 Ulus/İsmetpaşa, Altındağ, Ankara 06000 Türkiye",6
1106,Sarr Tac Mahal Hotel,1.7,13,"İstanbul Cad. No:14 Ulus/İsmetpaşa, Altındağ, Ankara 06360 Türkiye",9
2331,City Hotel & Residence,0.0,26,"Birlik Mahallesi, 415. Cadde, 412. Sokak No: 8 Çankaya, Ankara 06650 Türkiye",8
1348,Asrin Park Hotel,1.0,63,"Dikmen Cad. 843 Sok. No:2 Dikmen - Çankaya, Ankara 06500 Türkiye",2
2219,Raymar Hotels Ankara,2.4,97,"Meşrutiyet Mah. Selanik 2 Cad. No: 74, Ankara 06420 Türkiye",5
3078,Ankara Madi Hotel,1.6,6,"Altındağ Mahallesi, Rüzgarlı Cadde No: 19 Altındağ, Ulus, Ankara 06030 Türkiye",7
968,Grand Ankara Hotel & Convention Center,1.5,323,"Ataturk Bulvari No:183 Kavaklidere, Ankara 06680 Türkiye",1
503,Hotel Kale,1.3,1,"Anafartalar Cad. Akataş Sok. No:13 Ulus/İsmetpaşa, Altındağ, Ankara Türkiye",4
256,Manhattan Hotel,3.8,21,"Anafartalar Mahallesi Kazim Karabekir cd no 74/1 Anafartalar Mah. Kazim Karabekir Cad, Ankara 06310 Türkiye",6
945,Tunalı Hotel,1.9,84,"Tunalı Hilmi Cad. No:119 Kavaklıdere, Çankaya, Ankara 06700 Türkiye",7
1521,Yurt Akademi Ankara,1.3,1,"Bardacik Sokak No 20 Kavaklidere, Ankara 06670 Türkiye",5
33,Büyükhanlı Park Hotel & Residence,0.8,85,"Simon Bolivar Cad. No:34 Yıldız, Çankaya, Ankara 06550 Türkiye",3
